,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,Taxa
11,-76.47789967081575,-53.86660601042428,-85.27452612061981,-16.458888270368174,-26.180362444404906,-0.9619383659646793,107.75082567380663,26.234000298226068,-63.94629035844437,86.47385671052002,3.9727870970117225,271.1932858699642,4722
12,-120.25811465502606,275.93670941687213,20.755599218629673,-40.33054140184824,133.77873931538153,-9.157372796905449,-22.899757382056784,-47.478288956841375,-50.24451306143633,-19.376776612167667,36.86666923577253,10.742594836940382,11430
13,-65.55618542466725,-51.09027038966922,-76.81799615217363,-30.698414504950357,-52.9938695763435,-44.6527950080213,-40.25673296582742,-26.133373982145862,-33.7330269486895,4.3547282928826485,6.34089510090952,-2.1464088376918165,52220
14,-48.08143446249562,-45.32194402232957,-72.52283337213451,15.712201855482231,1.9107056142475745,14.388717773107393,82.47514686340554,12.919385226317331,-26.329286407950356,33.98890958378679,30.118809912647723,-48.040507173315305,04033V
15,-52.58361200901484,-56.11251064185545,-65.14969202113689,-15.83597963442855,-22.132348646197975,-8.650016592081476,55.86132078558973,-4.527682883788723,-36.60646827259415,22.20186807474393,4.174002312733178,-42.42480374678762,07108Vbt
16,-59.78801170095264,-45.81636039309766,-53.51653603608366,8.878233796358632,-14.06129701924884,-13.197629154012978,5.772870834682635,-9.324493541193007,13.122515598964565,-13.243423130467315,10.46186656700453,8.781231271339523,33-16
17,-34.091183066447414,-12.850056020571408,-49.662562024534644,12.45343598652257,28.96388684749734,70.2823772151904,-1.223324635267929,14.396049838553276,104.99733108759786,-15.85315055056734,29.29911567850934,-21.223386502997908,38-11
18,-66.5069398414101,-63.57728186296492,-81.98010932769849,-17.453703380400125,-27.419672257173175,-26.283079843636173,90.99657370737114,1.6639618720970886,-59.31549301125561,37.677460385033434,40.17907422815399,-31.477641632444822,4554_INBRED
19,-110.07185633527737,-76.62926215008315,37.19797410047462,-10.605556684595712,-79.16328463940683,-45.942018469330634,17.133797839775617,-8.996113796668482,-11.526780256477126,62.77859411167167,-53.39634560236848,-53.01240117774209,4578_INBRED
20,-20.903911177508117,-60.39005322424802,-61.92973194431841,-47.5656888616268,-64.4883049073346,-61.32165160846135,-48.16301703249139,-21.671258467959106,-23.315590803236578,9.943973710776081,9.116316253769185,-13.656324836068757,4F-234_BX_4
21,-72.211098123532,-76.46922426392497,-85.98846302674025,-24.8308124119627,-66.35181979268062,-67.61767633440633,-23.870953816731642,-19.21939018571265,-61.00490911794733,14.10259894991084,12.764824448361596,-21.867913598468256,4F-306_108
22,-66.1775475399247,-77.35943859714352,-91.53939172356792,-32.4704433542052,-64.16869341246206,-71.52321688465487,-42.380507420290456,-20.289766351660536,-64.47338720433612,19.271401043322964,1.7163949711101245,-15.271022404756717,4F-35_BK
23,-63.72257894024232,-71.63655635194627,-81.97069917205309,-30.38686650645398,-51.356901201014686,-66.23484283514189,-48.32136423952864,-30.545905078158135,-57.84148288985506,22.567046381944408,2.8848150073391414,-19.731711153191334,4F-403_JV_15
24,256.19006568492847,-6.513254341653067,39.71326749652373,-105.32113782614204,-13.66277237371306,71.5728810496536,8.506347838997552,-60.369517326025644,-15.405332476842554,32.62778800339811,-3.2503384447451995,-1.144164214473222,4N506
25,-93.15775515217196,-55.013067942499525,-71.80993952277856,-16.186897247128037,21.276651269532543,-10.844428773481322,106.72953399970682,7.2926836112535165,-67.38170823652982,7.68380302175579,31.04228277735933,-31.202461353474764,80-2
26,-36.60391805728617,-38.901126155196685,-45.16274938342185,7.6807537218735344,44.88668912031858,86.83353169448937,6.142135392765855,-10.50065441148243,140.44632911863027,-173.34159622735783,-70.27834726176829,54.6373602974611,A
27,-50.9219192108943,-39.59411062219634,-67.31477500148432,-1.1182907567104983,4.347708142516425,-13.325652546847005,64.22631034209282,-3.5045763602019537,16.871161876273742,-16.115602193848776,10.24483467835248,-2.1050914048963243,A12
28,-58.85276968233493,-42.768413563872954,-65.97800456667181,-5.642936020922659,-11.860992953983011,10.261474126778547,38.64899505547612,-1.3842248534515973,5.395522110877373,-13.15838013077313,11.626589311892436,-4.258405925096206,A15
29,-79.45301180469845,-48.80793889837883,-46.216697248655294,-12.386265923672232,65.3432678165406,0.5829488927873121,30.339287971197116,-6.67190070536727,-34.838479443722136,-23.16295944178793,-11.794652445619095,-1.8107457289833642,A155
30,-63.79786814163412,-45.07533264019634,-68.24363189777753,-8.920897631982491,6.070142974552428,-7.817083485270032,44.790720584229135,3.180216296665519,-7.002723955385793,-4.226467563077838,-3.170909856884439,-20.478110672261785,A171
31,-69.05402292147903,-45.94949684359124,-60.503055558438476,-13.318927484282002,-12.685711734013836,-3.982158385051359,41.61319675606969,8.246191869777661,1.9918717448225807,-3.7001943519238,3.827791089959487,-4.976616826332232,A188
32,-48.09799939766547,-49.76695599003412,-52.87265112881335,0.5618646749595797,28.106565613915425,27.97584018903651,13.34718443864605,-7.818610556836431,19.72713385462214,-23.767144725535008,10.84638692083756,4.331906378889004,A208
33,-49.51757795640702,-34.28127325689878,-58.18322321416331,-4.554469717231431,45.8390101438552,65.69883969886072,8.721210070041314,1.395382960764747,111.24336046438121,-139.02491785378407,-63.3995318057052,41.228968051916475,A239
34,-34.3825314793979,-31.35777713599935,-57.16795636724312,4.756906578007277,18.75759961579684,91.90960861634149,9.023488089888755,23.312730591049526,93.18221374053535,-96.56613026090446,-50.99836944189564,32.710108812654276,A258
35,-55.71862538617262,-50.95560878556676,-54.593216656506584,-8.622835638704288,-19.28920149083501,5.105604129484066,25.672745942158873,2.5043722809769493,13.863805827912344,-1.1082302912166058,2.1376633107843297,-0.9534896541644874,A305
36,-38.446162587798206,-28.832229807143325,-46.13293877525384,-10.504943307555983,62.78026021817213,91.49294681818293,-7.555244001837973,-6.3439647124655885,145.30489813402676,-183.3176751766045,-106.65512037754551,58.25509420947255,A321
37,-55.91081249455021,-33.531676896881685,-59.341045713685205,-0.2907824525766216,-16.302063827164325,16.703731054778437,12.70897748000359,-1.3974135380103745,4.836895888596852,-9.599832056163063,12.05584274260839,-4.820352768393044,A322
38,-53.40530778648606,-40.14951857275821,-56.069179287739395,-0.5198652779535653,-13.292077329480472,14.995702487523875,6.87512412196593,7.177629275686297,4.747431999841093,-17.542564202077383,2.52912128532905,-7.296798455497899,A334
39,-66.73993984153768,-61.48125131991712,-69.77804297306855,-6.068219736422089,-6.852734927038072,6.9899342366652615,50.68733567517478,16.029538919363926,1.4217614838604948,-22.335994546583407,-0.5471957935434525,-9.918357726044249,A340
40,-82.97610951649652,-20.915547682923187,-59.90077944260038,-5.940719182814899,-5.907390114854985,4.933770317645893,39.62588148198816,10.852427789866478,4.337662351089281,-48.19518862982598,21.49178469628673,-0.4744840884853993,A344
41,-38.90352148244358,-31.815955658594323,-42.403145708925145,2.2365844509343216,58.522973177678836,85.36822145581543,9.592203153349772,-20.71103800918988,122.26736710183063,-168.10045915577876,-70.28839907422285,57.78736453393656,A374
42,-65.9013179644513,-59.872008275960894,-77.43033755167059,-17.001615772046037,-0.4978094416059886,7.847572081031408,55.92601615570855,-8.925818119502042,14.018523361731058,-30.015096388512273,11.149899988672027,-18.125666765954076,A385
43,-71.1223875663016,-67.79085735314206,-94.71657198707291,-26.33062977024912,-74.47650134383544,-77.51059667089339,-62.929045282779796,-32.35254580251393,-56.88220020299698,0.3223474757144558,9.435105492990168,-16.829208521667255,A3G-3-3-1-313
44,-53.626081552192105,-46.83417554383898,-65.31566640009123,-1.9543174821805689,11.67496701486125,29.201594241004123,14.176830595618597,-6.636356978531781,48.260920371358694,-40.24344345466881,-14.851302261084454,30.378722090263285,A401
45,-56.94790523619899,-57.06739471106046,-73.95133522272829,-16.03151249460484,-40.34349509880952,-31.15680138379464,-2.3237182722111953,-2.2614945648832716,-30.379598208333377,17.203552341134536,-1.161533141569099,-8.67819253247113,A415-1-3_INBRED
46,-51.63815511720997,-9.506900914888899,-45.982716234195415,-9.802347258249789,-25.29667639463342,46.469241018803736,15.462583332881788,-3.6060224048338956,6.910515977092082,-10.226074991391576,42.655451716274506,-9.120772526993045,A427
47,-57.60698556115781,-47.32339630057737,-69.3030753212381,-19.898976174152672,-36.875670630452355,-30.264805952213138,-27.226772324997093,-11.038318276559515,-19.726072293938827,-1.2383921680767394,0.6961795187998951,4.354030390346938,A441-5
48,-65.34530855103336,-0.38653770986449404,-67.69675016703465,1.4463229950758645,-21.480028458392876,-3.768167052979001,51.43861004624582,8.51627866946684,10.785098240221593,-15.808737215128428,17.93743048076103,-16.397042198749343,A508
49,-37.66302336323462,-33.83411811412153,-41.30583090546389,8.315037175536133,68.98919907381625,80.61282810522518,-3.5820668141851355,-14.020475400573982,112.38456415343667,-147.63673747315525,-74.89619555038152,46.61584148584812,A548
50,-59.59506868854035,-40.54435289056129,-47.053926582984275,-7.20848586517379,9.194243558216487,31.677681599364576,11.174851114078603,5.3101942885761435,82.05799627254369,9.8859371579498,114.36602398259691,-8.605951423546724,A554
51,-54.30385821537684,-22.77877473179404,-37.422805204029956,-5.61765214424086,45.33131740010046,36.60156799075107,8.48716347245378,-0.7374022984260079,9.023128151584046,-41.503759977411825,-22.388833017956184,9.247272429547339,A556
52,-72.35569324348702,-37.361219102855685,-63.532948259548924,-4.719457190184049,-6.888069152206048,-1.2574517497694648,40.29249378018056,0.7889958428942557,12.67276049814033,-45.32183498372089,24.961244514856073,-4.504778702587454,A572
53,-130.32361728729086,-43.41736028742878,61.04924321627317,-65.5572054190663,372.69017695517056,-59.80423333302019,-11.051202952684847,-57.648038486987744,-160.33951554985543,-38.430787267944616,-103.5934322502014,-44.05141232085669,A619
54,-52.909062591479575,-23.83393553534189,-55.259280604925564,-14.200986273373184,28.241108179495427,18.248782426572525,9.499685532981248,-1.9575926207814185,28.262832400247305,-41.939919154853726,-30.71193227619737,4.439062593582943,A627
55,211.38884343062642,8.017431195648111,2.7923162287368375,327.6507570779278,20.87310987278505,-99.24761818214681,39.95506993872248,-105.94549291897876,7.468526500776483,1.1485901182125275,-1.3634294667611764,1.0390422103655375,A632
56,191.1051704113784,-0.09131894961269309,5.098101037615364,272.2768708015519,17.935658525343847,-87.16052622966554,32.36167161622659,-101.60914407894094,14.659701039941856,2.189135228069819,5.2868921976031,3.1751266913980785,A634
57,203.1681614342535,1.6354830794303945,2.829638345274946,275.54493679875935,19.84461872912061,-68.49606860848355,32.32321887600797,-110.11930450325796,19.808659451763965,3.4073523201411167,-13.720706072178023,3.834856769540418,A635
58,91.69835372382205,-2.5424639416433505,-27.0073333968259,180.07711816215536,10.712384410179496,-42.98416516768413,38.350768633209974,-82.37636821953242,11.563116372074967,-5.44913461771613,-3.904706107395185,-7.216122122355813,A641
59,-55.67851408593243,-43.27240726389627,-39.05880478611162,-16.655629745632503,76.14136650337217,49.16547528548302,-2.996349459541692,0.6225925351872307,35.10023193232741,-68.83562755424508,-53.59716653720946,14.680914803405777,A648
60,-51.646928667051895,-34.376693484907314,-55.052187250534445,6.525768882643121,45.745181562172974,59.99947807544373,9.206829557081189,-3.6246471288199773,103.34799513161381,-146.7619546488726,-71.7459331645687,40.237151208932254,A649
61,-72.3417368072576,-52.85418858890586,-69.96904952064625,2.8956604925381164,35.182869408260046,64.49389362786903,129.5400663425382,34.33434582540148,54.74967316682784,-75.82611482574923,-38.212748376823036,-2.1121409312899857,A651
62,-66.92800960776866,-19.655339048006624,-59.46954793835948,0.396849749910716,23.577226815326437,23.194730908802615,6.881851070423938,-8.255674277550732,111.99424944259104,21.470685091280107,166.38092767003184,-19.05733190924692,A654
63,-44.00554418644599,-38.745681815527085,-47.94994885478521,4.257552718885104,72.28336545069966,41.48421140203575,6.4278907597122945,-1.2871891115628935,49.23182140128256,-110.18433952088492,-57.94752441768757,11.905456731946598,A659
64,-63.23392965431069,-34.43824962060713,-63.634440478793486,1.6504406733075767,6.842906626818353,5.280458127697214,42.599761738543265,0.469452061999356,17.49730362763217,-25.819002969890704,24.931354588275866,-4.366228953678919,A661
65,-73.18705153618909,-38.24591730576523,-57.96481344629801,-8.616770414804396,1.9250940423915728,-2.797833465757292,40.9527750651317,-12.10684081668091,-4.012802613614147,-27.56553508500061,7.299557969376929,-11.923184951758174,A662
66,-54.50255586854667,-15.303807194932753,-49.407441361762004,-11.63531766523264,-32.75213268708296,41.487239042103,10.799360521545259,-7.056503134325762,4.84972718435873,-10.447159281919323,40.26412846058416,-7.823806821156769,A663
67,173.70402176681256,-3.0645288029108078,-0.9070109641025578,285.64924231202633,16.757317800128433,-96.63218090383589,40.80385160209525,-87.36727611313253,1.7617717372469037,-10.543089327308632,6.8234703262187075,4.456142487460709,A672
68,-59.158628454932376,-40.48707835896513,-64.47818394749831,-5.063723053435588,21.517694604045364,15.681201515843139,63.321912683118384,0.2963199903555809,14.882273629264027,-48.588982650205736,-1.0891298139825905,-4.827788082582773,A673
69,-19.436657214801226,-49.5381125784078,-49.04417085469316,36.95249969668809,-14.773077201580826,-21.47735714333548,46.00569100406128,-16.319793252515552,-13.934828263120687,-3.1200484157996202,8.405514337230851,-13.492132464322868,A674
70,262.23019547444363,-9.257180107280831,36.19050467663588,-176.06111744688144,-14.88520393286475,7.150550004354252,54.89227156660636,-79.59506724173383,15.167355873017605,10.7185246266592,-7.752610890060181,-5.880808914624113,A679
71,315.1021845445455,-0.8720736362629526,55.503371469844524,-204.6220694962924,-14.553901829012132,2.4403454545443464,51.14447730197849,-96.24175428554248,26.66469054258947,11.424445700615411,-6.629084193255242,-3.1893206999346764,A680
72,-144.0148289891723,-71.71362424555566,281.82074804289215,38.654895293920745,-123.27907300356122,40.975056169658366,40.06796919790607,-31.24223435037857,-18.065570340733277,-63.55646948502046,28.120673577648102,13.367218358097329,A682
73,-32.34789841570619,-31.30928243261162,-41.325616346889575,-3.7215119028088046,26.004547681081068,60.16578051811914,-0.9179462226603672,-13.796850852187081,75.92852219194673,-87.49707144458561,-40.572138681140956,17.16522578977538,A71
74,-32.2738262191617,-44.78774554897602,-53.48173118548007,-4.866381806568166,44.47363405465352,80.92605348111132,27.755576743277246,15.325347744022054,129.27092561931752,-165.8465327945674,-82.11936942006243,38.3206969196903,A73
75,-64.95367975836858,-46.15553560952876,-51.33958673445833,-5.246055951494902,37.615786081359566,55.56162778116494,15.542936423046232,9.97401875559571,109.01503450563307,-164.3527043645429,-115.39264216886133,31.761102944190014,A797NW
76,-53.83854084805453,-41.73953319099224,-62.80532423661463,-13.1682812278678,30.478981098266456,45.22948511440978,22.837749147721524,-1.4312074740586938,49.378490793659736,-71.83911289905303,-19.61314125242121,21.26037901363785,A96
77,-28.77613595152764,-9.59742510738543,-46.86332052372455,10.286493803884087,27.33415754819832,72.02305644863986,-2.7259801523401275,14.382186283820566,101.01994002147762,-17.8281035303356,26.127928762491596,-18.44348132129604,AH83
78,20.749087128248778,319.86177614165354,-25.484373529511505,107.14344448545215,-41.219414215766804,-51.00931794575335,36.36846991981026,-51.03252529209006,-30.440748059538986,-11.816670302411952,8.66886846533992,-26.377748848703984,AM0776
79,-61.71827960852079,-53.40082912199128,-62.875216720155834,-2.9428572695941946,-31.261577450366698,-26.522789363571793,-37.77194104386803,-14.122214424443017,-5.991380517251031,-5.144602768522955,2.9031427823629063,3.4023215963792346,AR228
80,-127.32380890617847,-70.32803845423767,114.96285125327186,8.050119331177376,-73.15917882855761,-32.32129982031561,36.9615660160843,19.39209989202835,35.1187163726303,92.3577006787656,-91.08241042815241,-66.14551858372573,AS5707
81,194.47828010931232,23.06466929916583,8.968640898934872,228.69108548156152,28.274963125744794,-63.741137390922965,8.542813872445038,-86.30535682035317,58.38069367040734,13.87744805005811,29.422737893821868,-3.1850161743333505,AS6103
82,-101.20928362670419,-64.48426495631558,143.37668550177875,6.2769892622960946,-102.61023632155536,23.64371426493242,12.841772751290952,-19.551520274162627,-10.51264497728453,-13.973457485372322,-17.07754048196099,-12.894052246387217,AusTRCF_306238
83,-69.12819660495538,-54.025830627993734,-98.47817753770985,-22.885204872506204,-23.910250090858785,6.651808577877306,132.91645136307153,15.773632248931209,-77.169335995206,103.849933455621,2.8502198419365,317.6041341294995,B-18_INBR.FR.SUPERGOLD
84,-78.07296670480572,-51.246933141172256,-84.22054076084044,-13.719271484339632,-19.839538749408447,9.566649053630135,122.0556075163559,16.732002308446273,-35.821984043193325,57.841202488956114,13.916489707790838,117.434365064299,B-28
85,123.46187902123333,-10.143145561862957,-24.35911022137179,93.04960176642938,16.30014581487373,170.05011503788356,-83.06966557721938,15.102567352953757,-66.86634682793385,37.69171616853363,-15.051035252265716,-10.736503463175291,B10
86,114.83614127747964,-18.760188260163723,-24.609129059077095,55.52222509804635,6.248516995086715,169.53564060788864,-78.08691351057396,23.857116089032118,-70.22753596371432,53.70639525538695,-16.137241564877392,-2.125383922454045,B101
87,191.06994132862474,-11.197604026830899,8.014698870793781,1.7344770227449575,4.571844043489992,121.24948967017214,-44.916104573937254,-20.69871438612694,-26.63213476951443,45.7301263351255,-12.95877300922962,-18.37959462145905,B104
88,103.98817716365048,-18.325856021107203,-23.15862608845328,17.754428387604055,-4.308112796746623,158.1409282620591,-76.58679812247841,26.601116435182487,-48.187695717266855,45.596747709139756,5.691708102877719,-10.27719452012838,B105
89,-101.79518876716743,-38.51955313011227,42.11999050469012,-3.369267167898766,-46.90198807473477,9.343825427469513,40.12590990677072,-11.019065656757526,8.1284641082778,7.460610267401874,-18.45683323619532,-36.778932518099815,B106
90,-39.50914629995606,305.99980389844546,20.506716497935248,-0.5621875547109397,-54.18008485975912,-29.55997726700901,12.450037217910372,85.01815247967788,-46.25592192596247,-23.994917034314753,-5.542587411384499,-17.805393160894845,B107
91,-51.514818359189505,-50.42411337917105,-33.60537167187801,4.935070079925217,-27.07006075001494,-29.960184160386994,-26.768385138038106,-33.08848763875301,-6.613213620988563,-8.399546154634091,9.177594247323446,-2.890471651003406,B108
92,288.09109545940976,-3.4524590456781636,45.83388624751354,-146.96646444085732,-9.656870519398911,1.2255920676879866,39.697873543965585,-74.05579226839129,19.11326957325654,6.535890583169888,1.9567767845059214,5.948552958868805,B109
93,171.1001422211795,-10.266462459534665,16.041583029412152,-16.572065499131146,-6.950651011587257,136.5529969835769,-49.7426635115931,-17.095751661790924,-24.225224705494448,56.52290051606737,-9.936247892890771,-11.88827108472711,B110
94,107.37888194425643,-17.28979447513668,-18.94913764719449,43.761178326846846,-1.7593998098698487,167.45904578332727,-76.8525010269614,40.66406879860869,-74.28095335644213,43.972120143638016,4.462830920907678,-14.448661518095964,B111
95,-66.60404600743207,-35.3380143479676,-50.9599858040644,-12.2873352656647,25.35489319939454,46.765473153771616,11.234732229990145,0.8919478763429954,94.14286568679579,-122.60848033932268,-94.57164134864715,15.277435637420373,B112
96,-28.908129138173326,-22.321914623303222,-41.06894627563744,-20.81535442907452,-6.497125351725776,-0.07976622150658268,-5.315842905667936,-3.155742756637201,33.31163698666567,-2.2056649046585126,2.4914971454928514,-5.1983644547571695,B113
97,-40.46618450913535,298.27114970840574,23.626909636738084,-1.1080133314090015,-52.283534521299,-32.73125738998381,10.64491888624988,90.40193015499662,-42.001122066508024,-17.807262416751882,-8.361051139575276,-16.76739416886167,B114
98,-57.32190429927035,-37.519315923986255,-42.80930486596511,4.844880602081207,-7.9622457712955095,21.60999762328485,10.414398548045556,4.020203310088299,22.654473171842707,13.979616871645426,23.305752366886413,-17.181104527130614,B115
99,-59.67978266839029,-21.672170396540338,-57.847174117867,-9.488270404458056,18.66300842958249,62.001976660385864,7.707079218363528,1.382464495898355,117.5259951588314,-145.82332916431685,-128.52946274772088,25.31820378009444,B118
100,171.32606370225287,-14.06571436728611,6.979056270898787,4.082592241060888,-1.0691241735724177,139.52694969270988,-53.61620783101448,-14.620115585304195,-39.27987363721205,47.221114295408555,-17.913185939100803,-15.17897356108496,B119
101,-61.63957245506119,-11.424997485624045,-43.24205033157062,-20.262682086564887,20.212231239731064,56.683450976011336,9.268980879651908,-3.748051027528003,102.77127528727705,-139.030888920262,-116.6189504137594,29.365052802680324,B120
102,-58.331414298189756,-23.012620832596017,-53.880294192489465,-12.805776686965253,19.045927539436803,52.40115025379545,5.835070707245337,-2.930747089871418,110.93088957884719,-139.26347671678693,-112.34185582414813,23.033503452134173,B121
103,264.5002455820563,9.934066016088504,19.47147662704779,317.4383199624094,25.893382054412744,-87.16414520976808,23.59188620325233,-110.62410605549937,12.11325117530583,3.8920324092707417,-17.52284142631588,8.3644094438724,B14
104,264.04511952810026,9.673256816870818,19.24261833628088,317.4593322042008,25.762378899381464,-87.27212639860099,22.729335650377138,-109.9103763871964,11.525086349687422,3.647490274558046,-17.509648402957964,8.80577710581505,B14A
105,-11.426302139817066,-26.93591114677073,-51.091396606845386,14.093188557045806,1.1283803406182757,61.25938791455652,-12.563026822654317,17.54437304335251,24.89664961067985,-20.926415236513694,-0.9378717450917612,-6.817353327873964,B164
106,-20.069913681929357,-30.33894773316617,-48.03317003498447,18.230871971812356,8.17564474083941,64.9732112869072,-29.709422179214297,1.1675760010447986,52.571535903520676,-24.774095399273268,14.252648465395765,3.0768139526982514,B2
107,149.00052410757397,-6.674068049740989,21.840908366834856,-7.918134895770871,17.40215651920484,-17.124188688874707,-57.72235997775062,369.2675461917357,-72.51475024678555,-74.82590478549828,44.10333258952669,0.3873368956040898,B37
108,-47.72805870488635,-27.42136991507217,-52.336622209089654,4.986695995150347,42.73876619996313,60.93074550620673,1.332057141066224,12.973879086170127,47.10696603988505,-46.29587717214388,-42.38592431118431,-0.9672232528542241,B42
109,23.363300965631527,-19.149801648730037,-47.26545193398063,61.22793291813793,43.28358881313279,136.06643262446835,-41.0523526689331,12.996982987955969,26.712676816088504,-87.89315050379304,-84.278510246737,18.49472661371785,B46
110,-35.40608271840281,-29.83918729827383,-9.440580488300826,1.4294511748960697,15.0156953730555,49.79223506814296,-21.415493840636042,6.3178433788125785,81.37181333280688,-12.247555001294954,95.67995591067456,-2.0864051531901606,B52
111,-51.33579457939195,-34.525438841794234,-50.481158201842604,1.6868853652917613,43.06466647722817,35.26707826300675,-5.43229329792235,-7.842644253783714,40.82430465487055,-45.69375556362512,-51.68468907133116,-9.048258656004693,B54
112,-53.73696767421462,-38.59156645187154,-65.650788873892,0.48635040357444254,-18.489748480101383,4.732414460184884,3.7708412679272945,6.98473181855158,28.220614319574423,-0.8964113502354539,0.13242875050393757,0.9713388753142975,B57
113,182.89767950794266,-14.390183124706196,-0.4130063991823256,255.64025558915333,-7.0366605570122145,-133.05469183699026,-6.421021231302637,-38.32245081050849,-5.991187120598874,-20.2149063438343,2.6732707367692408,7.494234975432926,B64
114,-60.57927614637688,-22.854772880847413,-24.221381150750616,-5.8966984150363855,75.88739432278787,20.274182292342886,-86.8377429093462,-0.7185782381340285,196.9824715069387,69.27830310665884,287.02583960227304,-31.902010606073574,B65
115,-104.77248695905708,-32.35181971113721,19.85750593482817,-41.64265224506143,217.27224930864074,-32.64623275754227,-3.118822343743538,-29.09324536687549,-88.38591820777509,-18.037748538703827,-65.50909181469402,-29.584396556250063,B66
116,212.5985293256355,0.1109192004947953,5.791890260198917,289.6896946582493,12.867962985575637,-105.37286663887672,3.316416722479095,-81.7578677299152,2.7215311014250876,0.8535114307038433,-12.014676184563443,10.435527161326618,B68
117,-19.33704856189707,4.593868542545122,-48.62887100116209,4.218838337716155,2.7884126685228194,53.00293242686678,-10.71568816882693,22.681694822717105,42.4481312208682,-12.1431957126367,-14.021702299656816,0.8649608448518711,B7
118,-143.4599062401823,-62.22519566618033,220.41252990529313,12.424482705204314,-60.00912281042385,-24.167710528228024,49.901427840340155,40.0692498035268,34.58005785893178,67.18639642467376,-139.93190471542906,-57.32882596679694,B70
119,346.9286860674694,0.3187444291416317,63.31268188461878,-218.23183667823534,-17.055237385830846,4.113490079282543,51.25929216160393,-103.26588653486192,26.548986534708863,16.996137743000897,-6.590778097734749,-2.5727114091393757,B73
120,344.1140748586389,-0.25361037770155476,62.00192243253845,-219.26257310322205,-17.003975707483075,3.1025922371434964,51.1900126735002,-101.37413044312298,26.234041650886475,15.809170165326766,-6.182566526481843,-3.397614587289572,B73Htrhm
121,-59.29149829108688,-36.03043591838206,-10.428643060791117,-6.871512354677033,53.347463947354235,10.433622136331289,-2.8536311899452005,-6.285097454248983,24.10065656485866,-41.09771874349659,-32.609438031206466,1.4209582955346292,B75
122,-57.01966601416559,-42.20436684780753,-7.209698560266225,-21.128853509851307,106.03345142589325,-10.708415419462423,34.85936057436741,1.4414856889651886,-2.386894077672266,-31.272634209234262,-73.5205573499611,-44.25082995426699,B76
123,-60.53468137653898,-51.3467993542559,-37.017632508174074,6.575405839277479,-18.211109667371,-16.09699520274927,-2.786420535638302,-3.5028353042836238,7.678127995207655,15.54353035334072,-25.540545570565303,-19.728516852127772,B77
124,16.076457888720753,-18.29589726516842,-18.580188422883165,65.95075098789769,97.99519451088942,28.74743928476327,-2.3030461998036413,-15.382371257600388,-8.183358785302968,-23.837247784352176,-31.27263547887968,8.065495298517352,B79
125,-57.20923428208727,-31.040025989158423,-68.12255184103367,33.383858951179725,-9.628640339371577,-5.757888478442826,42.32702741433491,-22.469762802747564,6.184905791387553,-2.232844806829338,22.126256067557684,-6.368520165534593,B8
